TIMESTAMP,ACCZ,ACCZ_filtered
2025-01-08 10:30:34.132719104,0.47560203,0.22667871660074554
2025-01-08 10:30:34.149250048,0.39170909,0.23046099257912486
2025-01-08 10:30:34.161714176,0.39359814,0.234120540859701
2025-01-08 10:30:34.170736128,0.38081735,0.23765559302658673
2025-01-08 10:30:34.179527168,0.35978752,0.24106446804310463
2025-01-08 10:30:34.258598144,0.32382548,0.24434557332413745
2025-01-08 10:30:34.262224896,0.28254861,0.24749740573947226
2025-01-08 10:30:34.262247936,0.24920505,0.2505185525474079
2025-01-08 10:30:34.262254080,0.21612036,0.25340769225794807
2025-01-08 10:30:34.262258944,0.19331235,0.25616359542496536
2025-01-08 10:30:34.262263040,0.16922438,0.2587851253667762
2025-01-08 10:30:34.262268160,0.12813288,0.2612712388146306
2025-01-08 10:30:34.262273024,0.09477413,0.2636209864886756
2025-01-08 10:30:34.272790016,0.08293587,0.2658335136010161
2025-01-08 10:30:34.281682944,0.07728875,0.26790806028555303
2025-01-08 10:30:34.312336896,0.07439101,0.26984396195434224
2025-01-08 10:30:34.312357888,0.07083416,0.27164064958027695
2025-01-08 10:30:34.312365056,0.06125784,0.2732976499059572
2025-01-08 10:30:34.319536896,0.05098152,0.27481458557867255
2025-01-08 10:30:34.347191040,0.04825133,0.2761911752114834
2025-01-08 10:30:34.347209984,0.03327632,0.2774272333704458
2025-01-08 10:30:34.348344064,0.01752573,0.2785226704880923
2025-01-08 10:30:34.365314048,0.00807154,0.2794774927033314
2025-01-08 10:30:34.375584000,0.00430018,0.2802918016279992
2025-01-08 10:30:34.378639104,-0.00267357,0.2809657940403496
2025-01-08 10:30:34.390782976,-0.00034028,0.2814997615058342
2025-01-08 10:30:34.431292928,0.01257002,0.28189408992557874
2025-01-08 10:30:34.431313152,0.01012874,0.28214925901302557
2025-01-08 10:30:34.431320064,0.00888467,0.2822658416992683
2025-01-08 10:30:34.431324928,0.00163645,0.28224450346766405
2025-01-08 10:30:34.443646976,-0.01237226,0.2820860016183642
2025-01-08 10:30:34.448151040,-0.01336741,0.2817911844634668
2025-01-08 10:30:34.459702016,-0.00808853,0.2813609904535438
2025-01-08 10:30:34.474720000,-0.00722301,0.2807964472363565
2025-01-08 10:30:34.478307072,-0.00585121,0.2800986706486264
2025-01-08 10:30:34.488708096,-0.01110148,0.2792688636417823
2025-01-08 10:30:34.502228992,-0.01675659,0.27830831514265775
2025-01-08 10:30:34.509411072,-0.01648706,0.27721839885016797
2025-01-08 10:30:34.518660096,-0.00890213,0.27600057196904204
2025-01-08 10:30:34.534807040,-0.01382023,0.2746563738817418
2025-01-08 10:30:34.540669952,-0.02109599,0.27318742475974644
2025-01-08 10:30:34.548326912,-0.01644093,0.2715954241154278
2025-01-08 10:30:34.669820160,-0.00618351,0.2698821492957945
2025-01-08 10:30:34.669832960,0.00464809,0.26804945391942264
2025-01-08 10:30:34.669837824,0.01810914,0.2660992662579426
2025-01-08 10:30:34.669843968,0.03705829,0.264033587563489
2025-01-08 10:30:34.669848832,0.04421294,0.26185449034356845
2025-01-08 10:30:34.669853952,0.05823427,0.2595641165848386
2025-01-08 10:30:34.669858816,0.07034194,0.2571646759273326
2025-01-08 10:30:34.669864960,0.08153838,0.2546584437907012
2025-01-08 10:30:34.669869056,0.11976635,0.2520477594540845
2025-01-08 10:30:34.669874944,0.2032702,0.24933502409125585
2025-01-08 10:30:34.669879808,0.2844606,0.24652269876272287
2025-01-08 10:30:34.669883904,0.34885073,0.2436133023664935
2025-01-08 10:30:34.680679936,0.45606881,0.24060940954925755
2025-01-08 10:30:34.688687104,0.55136365,0.23751364857975305
2025-01-08 10:30:34.698488832,0.61362135,0.2343286991861251
2025-01-08 10:30:34.708569088,0.72159845,0.23105729035910336
2025-01-08 10:30:34.718525952,0.85066628,0.2277021981228561
2025-01-08 10:30:34.728861184,0.95307392,0.22426624327539674
2025-01-08 10:30:34.738790912,1.03076792,0.22075228910044614
2025-01-08 10:30:34.748600064,1.09337568,0.21716323905266918
2025-01-08 10:30:34.760515840,1.1351279,0.21350203441822685
2025-01-08 10:30:34.768515072,1.1685406,0.20977165195259878
2025-01-08 10:30:34.778888960,1.1528132,0.20597510149764955
2025-01-08 10:30:34.788662016,1.13814151,0.20211542357992204
2025-01-08 10:30:34.810039040,1.09248447,0.1981956869921568
2025-01-08 10:30:34.810059008,1.04326403,0.19421898636004337
2025-01-08 10:30:34.818627072,0.99898136,0.19018843969621918
2025-01-08 10:30:34.828631040,0.95945495,0.18610718594353937
2025-01-08 10:30:34.838648064,0.90920013,0.18197838250964282
2025-01-08 10:30:34.849470976,0.83490229,0.17780520279484618
2025-01-08 10:30:34.858589952,0.76842928,0.17359083371539702
2025-01-08 10:30:34.868649984,0.63940871,0.16933847322411752
2025-01-08 10:30:34.878616064,0.52066612,0.16505132783046816
2025-01-08 10:30:34.888612864,0.42797017,0.1607326101220571
2025-01-08 10:30:34.898617088,0.39219832,0.15638553628961493
2025-01-08 10:30:34.908724992,0.35307813,0.15201332365744835
2025-01-08 10:30:34.918756864,0.2919085,0.1476191882213764
2025-01-08 10:30:34.928818944,0.25102144,0.14320634219614234
2025-01-08 10:30:34.938704128,0.28068537,0.1387779915742825
2025-01-08 10:30:34.948756992,0.31919533,0.13433733369842
2025-01-08 10:30:34.958686208,0.28619051,0.12988755484893208
2025-01-08 10:30:34.968761088,0.2411465,0.12543182784892926
2025-01-08 10:30:34.978712064,0.21789032,0.12097330968845738
2025-01-08 10:30:34.988804096,0.16129878,0.11651513916982034
