TIMESTAMP,ABSOLUTE_ALTITUDE,ABSOLUTE_ALTITUDE_filtered
2025-01-08 10:09:44.067918080,30.87744776,30.702858656898858
2025-01-08 10:09:44.067924992,30.73544947,30.673749348590718
2025-01-08 10:09:44.141030144,30.51085281,30.647722504360843
2025-01-08 10:09:44.490252032,30.31884448,30.626255509928477
2025-01-08 10:09:44.811409920,30.39282926,30.610445095430116
2025-01-08 10:09:45.153920768,30.60333379,30.60091785573299
2025-01-08 10:09:45.533571072,30.76627668,30.597782849073614
2025-01-08 10:09:45.825449984,30.67883555,30.600630522497656
2025-01-08 10:09:46.152666112,30.49803225,30.608577932010324
2025-01-08 10:09:46.496779008,30.4722449,30.620355950750575
2025-01-08 10:09:46.832168192,30.65368398,30.634430290213857
2025-01-08 10:09:47.163424000,30.87387721,30.649145059510804
2025-01-08 10:09:47.493366016,30.84657288,30.662875545319203
2025-01-08 10:09:47.837133824,30.6466376,30.674176100287493
2025-01-08 10:09:48.169632000,30.53387197,30.681909552354117
2025-01-08 10:09:48.505198080,30.63689613,30.685346339679327
2025-01-08 10:09:48.834295040,30.79981232,30.684224464339714
2025-01-08 10:09:49.175021824,30.78307788,30.67876506837401
2025-01-08 10:09:49.506771968,30.5743351,30.669642617020518
2025-01-08 10:09:49.845359104,30.45102692,30.657912931200045
2025-01-08 10:09:50.176183040,30.54879252,30.644906243286414
2025-01-08 10:09:50.516755200,30.74520493,30.63209568736297
2025-01-08 10:09:50.846144000,30.80288951,30.62095387434707
2025-01-08 10:09:51.187744000,30.59810384,30.612811235467067
2025-01-08 10:09:51.517071872,30.44440269,30.60872955106269
2025-01-08 10:09:51.846587904,30.49812953,30.60940254526127
2025-01-08 10:09:52.191969024,30.71215693,30.61509277071332
2025-01-08 10:09:52.518269184,30.83898799,30.6256104870507
2025-01-08 10:09:52.857740032,30.69630305,30.640336189295606
2025-01-08 10:09:53.220962048,30.59611511,30.658284254665606
2025-01-08 10:09:53.530170880,30.47422473,30.678201247227452
2025-01-08 10:09:53.858937856,30.66522853,30.698689123452382
2025-01-08 10:09:54.198812928,30.88794072,30.718341230895337
2025-01-08 10:09:54.529644032,30.89762942,30.735877809439746
2025-01-08 10:09:54.871087104,30.71971321,30.750267800728658
2025-01-08 10:09:55.199915776,30.57350477,30.76082513542461
2025-01-08 10:09:55.540032000,30.63251623,30.767270167798273
2025-01-08 10:09:55.872143872,30.82625707,30.769750322562967
2025-01-08 10:09:56.210694912,30.92839686,30.768817984215243
2025-01-08 10:09:56.541341184,30.77335103,30.76536781442955
2025-01-08 10:09:56.881287168,30.61393102,30.76053963014553
2025-01-08 10:09:57.211244032,30.65532748,30.755596335477666
2025-01-08 10:09:57.553267968,30.84205182,30.75178885184886
2025-01-08 10:09:57.881889024,30.93805567,30.750221296705426
2025-01-08 10:09:58.222114048,30.76278178,30.751729694770177
2025-01-08 10:09:58.552634112,30.60770798,30.756786261224946
2025-01-08 10:09:58.892601856,30.66137759,30.765438889572273
2025-01-08 10:09:59.223192064,30.86654027,30.777292135275136
2025-01-08 10:09:59.554640896,31.0101064,30.791532026188854
2025-01-08 10:09:59.893289984,30.88855998,30.806992828380288
2025-01-08 10:10:00.223881984,30.71328608,30.82225985113018
2025-01-08 10:10:00.569811200,30.65339343,30.835798873585365
2025-01-08 10:10:00.905790976,30.7566638,30.84610015274858
2025-01-08 10:10:01.241518848,30.97297732,30.851823480695145
2025-01-08 10:10:01.564774912,30.97812525,30.85193054378949
2025-01-08 10:10:01.906106112,30.78774198,30.845791923228596
2025-01-08 10:10:02.237112064,30.59925652,30.83325836618077
2025-01-08 10:10:02.586784000,30.61863327,30.814689237677424
2025-01-08 10:10:02.994000896,30.86436907,30.79093502859575
2025-01-08 10:10:02.994278912,30.86436907,30.763275072543927
2025-01-08 10:10:03.268544000,31.13740857,30.733315811975736
